date,hits,geo,time,keyword,gprop,category
2019-06-30T00:00:00Z,21,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-07-07T00:00:00Z,11,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-07-14T00:00:00Z,12,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-07-21T00:00:00Z,12,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-07-28T00:00:00Z,96,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-08-04T00:00:00Z,60,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-08-11T00:00:00Z,19,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-08-18T00:00:00Z,17,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-08-25T00:00:00Z,15,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-09-01T00:00:00Z,11,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-09-08T00:00:00Z,13,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-09-15T00:00:00Z,10,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-09-22T00:00:00Z,10,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-09-29T00:00:00Z,11,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-10-06T00:00:00Z,13,world,2019-01-01 2019-10-09,ryan,web,All categories
2019-01-06T00:00:00Z,8,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-01-13T00:00:00Z,7,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-01-20T00:00:00Z,13,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-01-27T00:00:00Z,15,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-02-03T00:00:00Z,14,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-02-10T00:00:00Z,8,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-02-17T00:00:00Z,100,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-02-24T00:00:00Z,37,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-03-03T00:00:00Z,30,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-03-10T00:00:00Z,22,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-03-17T00:00:00Z,20,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-03-24T00:00:00Z,14,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-03-31T00:00:00Z,17,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-04-07T00:00:00Z,19,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-04-14T00:00:00Z,35,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-04-21T00:00:00Z,31,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-04-28T00:00:00Z,18,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-05-05T00:00:00Z,13,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-05-12T00:00:00Z,12,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-05-19T00:00:00Z,13,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-05-26T00:00:00Z,10,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-06-02T00:00:00Z,10,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-06-09T00:00:00Z,11,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-06-16T00:00:00Z,12,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-06-23T00:00:00Z,36,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-06-30T00:00:00Z,17,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-07-07T00:00:00Z,12,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-07-14T00:00:00Z,13,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-07-21T00:00:00Z,14,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-07-28T00:00:00Z,31,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-08-04T00:00:00Z,24,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-08-11T00:00:00Z,20,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-08-18T00:00:00Z,19,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-08-25T00:00:00Z,18,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-09-01T00:00:00Z,18,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-09-08T00:00:00Z,26,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-09-15T00:00:00Z,17,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-09-22T00:00:00Z,17,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-09-29T00:00:00Z,67,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-10-06T00:00:00Z,39,world,2019-01-01 2019-10-09,sanders,web,All categories
2019-01-06T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-01-13T00:00:00Z,0,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-01-20T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-01-27T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-02-03T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-02-10T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-02-17T00:00:00Z,0,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-02-24T00:00:00Z,2,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-03-03T00:00:00Z,0,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-03-10T00:00:00Z,0,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-03-17T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-03-24T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-03-31T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-04-07T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-04-14T00:00:00Z,0,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-04-21T00:00:00Z,0,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-04-28T00:00:00Z,0,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-05-05T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-05-12T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-05-19T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-05-26T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-06-02T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-06-09T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-06-16T00:00:00Z,1,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-06-23T00:00:00Z,100,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-06-30T00:00:00Z,10,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-07-07T00:00:00Z,11,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-07-14T00:00:00Z,14,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-07-21T00:00:00Z,4,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-07-28T00:00:00Z,8,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-08-04T00:00:00Z,16,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-08-11T00:00:00Z,29,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-08-18T00:00:00Z,11,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-08-25T00:00:00Z,22,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-09-01T00:00:00Z,8,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-09-08T00:00:00Z,9,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-09-15T00:00:00Z,12,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-09-22T00:00:00Z,7,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-09-29T00:00:00Z,11,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-10-06T00:00:00Z,14,world,2019-01-01 2019-10-09,sestak,web,All categories
2019-01-06T00:00:00Z,47,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-01-13T00:00:00Z,5,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-01-20T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-01-27T00:00:00Z,8,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-02-03T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-02-10T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-02-17T00:00:00Z,4,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-02-24T00:00:00Z,8,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-03-03T00:00:00Z,10,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-03-10T00:00:00Z,5,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-03-17T00:00:00Z,2,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-03-24T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-03-31T00:00:00Z,2,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-04-07T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-04-14T00:00:00Z,5,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-04-21T00:00:00Z,8,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-04-28T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-05-05T00:00:00Z,1,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-05-12T00:00:00Z,4,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-05-19T00:00:00Z,4,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-05-26T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-06-02T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-06-09T00:00:00Z,1,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-06-16T00:00:00Z,3,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-06-23T00:00:00Z,2,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-06-30T00:00:00Z,2,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-07-07T00:00:00Z,100,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-07-14T00:00:00Z,36,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-07-21T00:00:00Z,18,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-07-28T00:00:00Z,36,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-08-04T00:00:00Z,40,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-08-11T00:00:00Z,44,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-08-18T00:00:00Z,29,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-08-25T00:00:00Z,27,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-09-01T00:00:00Z,14,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-09-08T00:00:00Z,19,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-09-15T00:00:00Z,16,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-09-22T00:00:00Z,22,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-09-29T00:00:00Z,28,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-10-06T00:00:00Z,32,world,2019-01-01 2019-10-09,steyer,web,All categories
2019-01-06T00:00:00Z,39,world,2019-01-01 2019-10-09,warren,web,All categories
2019-01-13T00:00:00Z,25,world,2019-01-01 2019-10-09,warren,web,All categories
2019-01-20T00:00:00Z,30,world,2019-01-01 2019-10-09,warren,web,All categories
2019-01-27T00:00:00Z,28,world,2019-01-01 2019-10-09,warren,web,All categories
2019-02-03T00:00:00Z,64,world,2019-01-01 2019-10-09,warren,web,All categories
2019-02-10T00:00:00Z,59,world,2019-01-01 2019-10-09,warren,web,All categories
2019-02-17T00:00:00Z,26,world,2019-01-01 2019-10-09,warren,web,All categories
2019-02-24T00:00:00Z,14,world,2019-01-01 2019-10-09,warren,web,All categories
2019-03-03T00:00:00Z,18,world,2019-01-01 2019-10-09,warren,web,All categories
2019-03-10T00:00:00Z,21,world,2019-01-01 2019-10-09,warren,web,All categories
2019-03-17T00:00:00Z,25,world,2019-01-01 2019-10-09,warren,web,All categories
2019-03-24T00:00:00Z,15,world,2019-01-01 2019-10-09,warren,web,All categories
2019-03-31T00:00:00Z,14,world,2019-01-01 2019-10-09,warren,web,All categories
2019-04-07T00:00:00Z,12,world,2019-01-01 2019-10-09,warren,web,All categories
2019-04-14T00:00:00Z,17,world,2019-01-01 2019-10-09,warren,web,All categories
2019-04-21T00:00:00Z,49,world,2019-01-01 2019-10-09,warren,web,All categories
2019-04-28T00:00:00Z,22,world,2019-01-01 2019-10-09,warren,web,All categories
2019-05-05T00:00:00Z,19,world,2019-01-01 2019-10-09,warren,web,All categories
2019-05-12T00:00:00Z,23,world,2019-01-01 2019-10-09,warren,web,All categories
2019-05-19T00:00:00Z,17,world,2019-01-01 2019-10-09,warren,web,All categories
2019-05-26T00:00:00Z,22,world,2019-01-01 2019-10-09,warren,web,All categories
2019-06-02T00:00:00Z,29,world,2019-01-01 2019-10-09,warren,web,All categories
2019-06-09T00:00:00Z,30,world,2019-01-01 2019-10-09,warren,web,All categories
2019-06-16T00:00:00Z,34,world,2019-01-01 2019-10-09,warren,web,All categories
2019-06-23T00:00:00Z,88,world,2019-01-01 2019-10-09,warren,web,All categories
2019-06-30T00:00:00Z,31,world,2019-01-01 2019-10-09,warren,web,All categories
2019-07-07T00:00:00Z,24,world,2019-01-01 2019-10-09,warren,web,All categories
2019-07-14T00:00:00Z,22,world,2019-01-01 2019-10-09,warren,web,All categories
2019-07-21T00:00:00Z,24,world,2019-01-01 2019-10-09,warren,web,All categories
2019-07-28T00:00:00Z,66,world,2019-01-01 2019-10-09,warren,web,All categories
2019-08-04T00:00:00Z,36,world,2019-01-01 2019-10-09,warren,web,All categories
2019-08-11T00:00:00Z,36,world,2019-01-01 2019-10-09,warren,web,All categories
2019-08-18T00:00:00Z,45,world,2019-01-01 2019-10-09,warren,web,All categories
2019-08-25T00:00:00Z,42,world,2019-01-01 2019-10-09,warren,web,All categories
2019-09-01T00:00:00Z,32,world,2019-01-01 2019-10-09,warren,web,All categories
2019-09-08T00:00:00Z,70,world,2019-01-01 2019-10-09,warren,web,All categories
2019-09-15T00:00:00Z,68,world,2019-01-01 2019-10-09,warren,web,All categories
2019-09-22T00:00:00Z,67,world,2019-01-01 2019-10-09,warren,web,All categories
2019-09-29T00:00:00Z,91,world,2019-01-01 2019-10-09,warren,web,All categories
2019-10-06T00:00:00Z,100,world,2019-01-01 2019-10-09,warren,web,All categories
2019-01-06T00:00:00Z,2,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-01-13T00:00:00Z,2,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-01-20T00:00:00Z,2,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-01-27T00:00:00Z,8,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-02-03T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-02-10T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-02-17T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-02-24T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-03-03T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-03-10T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-03-17T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-03-24T00:00:00Z,2,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-03-31T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-04-07T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-04-14T00:00:00Z,8,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-04-21T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-04-28T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-05-05T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-05-12T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-05-19T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-05-26T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-06-02T00:00:00Z,5,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-06-09T00:00:00Z,6,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-06-16T00:00:00Z,7,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-06-23T00:00:00Z,100,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-06-30T00:00:00Z,33,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-07-07T00:00:00Z,9,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-07-14T00:00:00Z,9,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-07-21T00:00:00Z,10,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-07-28T00:00:00Z,93,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-08-04T00:00:00Z,21,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-08-11T00:00:00Z,12,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-08-18T00:00:00Z,8,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-08-25T00:00:00Z,7,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-09-01T00:00:00Z,9,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-09-08T00:00:00Z,9,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-09-15T00:00:00Z,5,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-09-22T00:00:00Z,3,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-09-29T00:00:00Z,6,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-10-06T00:00:00Z,4,world,2019-01-01 2019-10-09,williamson,web,All categories
2019-01-06T00:00:00Z,3,world,2019-01-01 2019-10-09,yang,web,All categories
2019-01-13T00:00:00Z,3,world,2019-01-01 2019-10-09,yang,web,All categories
2019-01-20T00:00:00Z,3,world,2019-01-01 2019-10-09,yang,web,All categories
2019-01-27T00:00:00Z,4,world,2019-01-01 2019-10-09,yang,web,All categories
2019-02-03T00:00:00Z,3,world,2019-01-01 2019-10-09,yang,web,All categories
2019-02-10T00:00:00Z,28,world,2019-01-01 2019-10-09,yang,web,All categories
2019-02-17T00:00:00Z,20,world,2019-01-01 2019-10-09,yang,web,All categories
2019-02-24T00:00:00Z,18,world,2019-01-01 2019-10-09,yang,web,All categories
2019-03-03T00:00:00Z,26,world,2019-01-01 2019-10-09,yang,web,All categories
2019-03-10T00:00:00Z,44,world,2019-01-01 2019-10-09,yang,web,All categories
2019-03-17T00:00:00Z,38,world,2019-01-01 2019-10-09,yang,web,All categories
2019-03-24T00:00:00Z,20,world,2019-01-01 2019-10-09,yang,web,All categories
2019-03-31T00:00:00Z,22,world,2019-01-01 2019-10-09,yang,web,All categories
2019-04-07T00:00:00Z,30,world,2019-01-01 2019-10-09,yang,web,All categories
2019-04-14T00:00:00Z,36,world,2019-01-01 2019-10-09,yang,web,All categories
2019-04-21T00:00:00Z,24,world,2019-01-01 2019-10-09,yang,web,All categories
2019-04-28T00:00:00Z,17,world,2019-01-01 2019-10-09,yang,web,All categories
2019-05-05T00:00:00Z,16,world,2019-01-01 2019-10-09,yang,web,All categories
2019-05-12T00:00:00Z,16,world,2019-01-01 2019-10-09,yang,web,All categories
2019-05-19T00:00:00Z,14,world,2019-01-01 2019-10-09,yang,web,All categories
2019-05-26T00:00:00Z,12,world,2019-01-01 2019-10-09,yang,web,All categories
2019-06-02T00:00:00Z,14,world,2019-01-01 2019-10-09,yang,web,All categories
2019-06-09T00:00:00Z,20,world,2019-01-01 2019-10-09,yang,web,All categories
2019-06-16T00:00:00Z,18,world,2019-01-01 2019-10-09,yang,web,All categories
2019-06-23T00:00:00Z,87,world,2019-01-01 2019-10-09,yang,web,All categories
2019-06-30T00:00:00Z,29,world,2019-01-01 2019-10-09,yang,web,All categories
2019-07-07T00:00:00Z,18,world,2019-01-01 2019-10-09,yang,web,All categories
2019-07-14T00:00:00Z,17,world,2019-01-01 2019-10-09,yang,web,All categories
2019-07-21T00:00:00Z,19,world,2019-01-01 2019-10-09,yang,web,All categories
2019-07-28T00:00:00Z,98,world,2019-01-01 2019-10-09,yang,web,All categories
2019-08-04T00:00:00Z,55,world,2019-01-01 2019-10-09,yang,web,All categories
2019-08-11T00:00:00Z,68,world,2019-01-01 2019-10-09,yang,web,All categories
2019-08-18T00:00:00Z,39,world,2019-01-01 2019-10-09,yang,web,All categories
2019-08-25T00:00:00Z,44,world,2019-01-01 2019-10-09,yang,web,All categories
2019-09-01T00:00:00Z,42,world,2019-01-01 2019-10-09,yang,web,All categories
2019-09-08T00:00:00Z,100,world,2019-01-01 2019-10-09,yang,web,All categories
2019-09-15T00:00:00Z,72,world,2019-01-01 2019-10-09,yang,web,All categories
2019-09-22T00:00:00Z,49,world,2019-01-01 2019-10-09,yang,web,All categories
2019-09-29T00:00:00Z,52,world,2019-01-01 2019-10-09,yang,web,All categories
2019-10-06T00:00:00Z,41,world,2019-01-01 2019-10-09,yang,web,All categories
